,mortal_rate,cured_rate,confirmation_increase_rate,cured_increase_rate,Kerala_con,Kerala_death,Kerala_rec,Telengana_con,Telengana_death,Telengana_rec,Delhi_con,Delhi_death,Delhi_rec,Rajasthan_con,Rajasthan_death,Rajasthan_rec,Uttar Pradesh_con,Uttar Pradesh_death,Uttar Pradesh_rec,Haryana_con,Haryana_death,Haryana_rec,Ladakh_con,Ladakh_death,Ladakh_rec,Tamil Nadu_con,Tamil Nadu_death,Tamil Nadu_rec,Karnataka_con,Karnataka_death,Karnataka_rec,Maharashtra_con,Maharashtra_death,Maharashtra_rec,Punjab_con,Punjab_death,Punjab_rec,Jammu and Kashmir_con,Jammu and Kashmir_death,Jammu and Kashmir_rec,Andhra Pradesh_con,Andhra Pradesh_death,Andhra Pradesh_rec,Uttarakhand_con,Uttarakhand_death,Uttarakhand_rec,Odisha_con,Odisha_death,Odisha_rec,Puducherry_con,Puducherry_death,Puducherry_rec,West Bengal_con,West Bengal_death,West Bengal_rec,Chhattisgarh_con,Chhattisgarh_death,Chhattisgarh_rec,Chandigarh_con,Chandigarh_death,Chandigarh_rec,Gujarat_con,Gujarat_death,Gujarat_rec,Himachal Pradesh_con,Himachal Pradesh_death,Himachal Pradesh_rec,Madhya Pradesh_con,Madhya Pradesh_death,Madhya Pradesh_rec,Bihar_con,Bihar_death,Bihar_rec,Manipur_con,Manipur_death,Manipur_rec,Mizoram_con,Mizoram_death,Mizoram_rec,Andaman and Nicobar Islands_con,Andaman and Nicobar Islands_death,Andaman and Nicobar Islands_rec,Goa_con,Goa_death,Goa_rec,Unassigned_con,Unassigned_death,Unassigned_rec,Assam_con,Assam_death,Assam_rec,Jharkhand_con,Jharkhand_death,Jharkhand_rec,Arunachal Pradesh_con,Arunachal Pradesh_death,Arunachal Pradesh_rec,Tripura_con,Tripura_death,Tripura_rec,Nagaland_con,Nagaland_death,Nagaland_rec,Meghalaya_con,Meghalaya_death,Meghalaya_rec,Dadar Nagar Haveli_con,Dadar Nagar Haveli_death,Dadar Nagar Haveli_rec,Cases being reassigned to states_con,Cases being reassigned to states_death,Cases being reassigned to states_rec,Sikkim_con,Sikkim_death,Sikkim_rec,active_cases,index
0,1.027993120783172,0.4877192706182912,0.04273340807035877,0.048921086769838,1588.0,14.695938750358554,707.5714362382848,3291.7081962244124,111.32698141368715,1645.8277515345094,26059.79877475385,700.4711300980142,10417.66491128954,10524.567905492473,221.5113235049687,7351.51804098489,9741.004557025246,260.0325901539611,5665.248547987481,3469.998172168785,25.308553636116088,2194.5065424704817,93.9695607475411,1.0338445396064528,48.37795271811024,27911.836732515996,236.66279567413528,15584.644821882957,4627.772810814528,60.622360911105616,1667.628008387064,82331.08380301126,2899.805862795215,35804.03330165268,2583.993488049666,49.60204695493319,2110.8587145453575,3302.952161951243,37.20072625030805,1081.3760462852924,4451.220167915265,75.60343199847573,2629.2977018739775,1218.8237195642012,10.549306485750499,303.8236498068515,2579.529976943757,7.410661396700447,1444.9093346473644,85.99747379260566,0.0,25.0,7060.958462509977,379.85902214872027,2890.782079979044,790.5135023081887,2.097328920980979,215.51574782185043,312.80731149960997,5.21612357880558,217.84750631505557,19153.454264727214,1230.4402534337555,13383.937541524047,410.8138079754304,5.215632533944912,182.14776882575418,9117.440561538646,399.71968207399595,5904.189487734295,4681.838286583104,30.818910250541645,2277.9985112249315,129.25022307758002,0.0,38.0,17.494417797660414,0.0,1.0,33.25984249370079,0.0,33.0,168.58535497793102,0.0,57.0,0.0,0.0,0.0,1988.0,4.217063580667004,448.9606294427166,823.632529734564,6.31290585349419,360.8291334425578,43.464847971222135,0.0,1.0,649.0708656346458,0.0,173.0,82.7543696450903,0.0,0.0,33.0,1.0256786948010699,13.10236219448819,12.118220361170351,0.0,1.0,7669.921253850394,0.0,0.0,2.0,0.0,0.0,110960.0,0
1,2.027993120783172,0.49273800765630243,0.042026325776030514,0.048921086769838,1588.0,15.39187750071711,725.1428724765697,3436.4163924488253,117.65396282737431,1704.655503069019,27115.597549507704,750.9422601960284,10937.329822579077,11187.135810984946,230.02264700993737,7599.03608196978,10245.009114050492,275.0651803079223,5891.4970959749635,3658.99634433757,26.617107272232175,2255.0130849409634,97.93912149508218,1.067689079212906,48.75590543622048,28567.67346503199,253.32559134827054,16267.289643765915,4935.545621629057,64.24472182221123,1725.2560167741278,86869.16760602254,3089.61172559043,37927.06660330536,2752.9869760993324,52.20409390986639,2178.717429090715,3463.9043239024863,39.40145250061611,1114.7520925705846,4679.440335830529,80.20686399695145,2719.595403747955,1284.647439128402,11.098612971500996,310.647299613703,2681.0599538875144,7.821322793400894,1473.8186692947286,89.99494758521134,0.0,25.0,7245.916925019953,404.7180442974406,3013.5641599580877,825.0270046163773,2.1946578419619587,218.03149564370082,324.61462299922,5.43224715761116,221.69501263011114,19722.90852945443,1305.8805068675113,14100.875083048091,438.6276159508608,5.431265067889824,185.29553765150834,9472.881123077294,422.4393641479919,6171.37897546859,4870.676573166207,32.63782050108329,2345.9970224498625,134.50044615516003,0.0,38.0,17.98883559532083,0.0,1.0,33.51968498740158,0.0,33.0,171.17070995586204,0.0,57.0,0.0,0.0,0.0,1988.0,4.434127161334008,455.92125888543313,854.2650594691279,6.625811706988379,367.65826688511555,44.92969594244427,0.0,1.0,654.1417312692914,0.0,173.0,85.50873929018061,0.0,0.0,33.0,1.0513573896021398,13.20472438897638,12.236440722340705,0.0,1.0,7729.842507700789,0.0,0.0,2.0,0.0,0.0,110960.0,1
2,3.027993120783172,0.49775674469431364,0.04131924348170226,0.048921086769838,1588.0,16.087816251075665,742.7143087148545,3581.1245886732377,123.98094424106147,1763.4832546035284,28171.396324261554,801.4133902940425,11456.994733868614,11849.70371647742,238.53397051490606,7846.554122954671,10749.013671075738,290.0977704618834,6117.745643962445,3847.9945165063546,27.925660908348263,2315.5196274114455,101.90868224262326,1.1015336188193587,49.13385815433072,29223.510197547985,269.9883870224058,16949.934465648872,5243.318432443586,67.86708273331685,1782.8840251611919,91407.25140903381,3279.4175883856456,40050.09990495803,2921.980464148999,54.80614086479959,2246.5761436360726,3624.8564858537293,41.60217875092416,1148.128138855877,4907.660503745794,84.81029599542718,2809.8931056219326,1350.4711586926032,11.647919457251495,317.47094942055446,2782.589930831272,8.23198419010134,1502.728003942093,93.99242137781701,0.0,25.0,7430.87538752993,429.57706644616087,3136.346239937132,859.5405069245661,2.291986762942938,220.54724346555125,336.42193449882996,5.64837073641674,225.54251894516673,20292.362794181645,1381.3207603012668,14817.812624572138,466.44142392629124,5.646897601834736,188.44330647726252,9828.32168461594,445.15904622198786,6438.568463202885,5059.51485974931,34.45673075162493,2413.9955336747935,139.75066923274005,0.0,38.0,18.483253392981243,0.0,1.0,33.77952748110237,0.0,33.0,173.75606493379306,0.0,57.0,0.0,0.0,0.0,1988.0,4.651190742001012,462.8818883281497,884.8975892036917,6.9387175604825675,374.4874003276733,46.39454391366641,0.0,1.0,659.2125969039372,0.0,173.0,88.26310893527092,0.0,0.0,33.0,1.0770360844032094,13.30708658346457,12.354661083511056,0.0,1.0,7789.763761551183,0.0,0.0,2.0,0.0,0.0,110960.0,2
3,4.027993120783172,0.5027754817323249,0.040612161187374006,0.048921086769838,1588.0,16.78375500143422,760.2857449531393,3725.8327848976505,130.30792565474863,1822.311006138038,29227.195099015407,851.8845203920567,11976.659645158154,12512.271621969892,247.04529401987475,8094.072163939561,11253.018228100982,305.13036061584455,6343.994191949927,4036.99268867514,29.23421454446435,2376.026169881927,105.87824299016435,1.1353781584258118,49.51181087244096,29879.34693006398,286.65118269654107,17632.57928753183,5551.0912432581135,71.48944364442247,1840.5120335482557,95945.33521204509,3469.2234511808606,42173.133206610706,3090.9739521986653,57.40818781973278,2314.43485818143,3785.8086478049727,43.80290500123221,1181.5041851411693,5135.880671661058,89.41372799390291,2900.19080749591,1416.2948782568042,12.197225943001992,324.29459922740597,2884.119907775029,8.642645586801788,1531.6373385894572,97.98989517042267,0.0,25.0,7615.833850039907,454.4360885948812,3259.1283199161753,894.0540092327548,2.3893156839239174,223.06299128740164,348.22924599844,5.86449431522232,229.3900252602223,20861.81705890886,1456.7610137350223,15534.750166096184,494.25523190172163,5.862530135779648,191.59107530301668,10183.762246154587,467.8787282959838,6705.75795093718,5248.353146332413,36.27564100216658,2481.994044899725,145.00089231032007,0.0,38.0,18.977671190641658,0.0,1.0,34.03936997480316,0.0,33.0,176.3414199117241,0.0,57.0,0.0,0.0,0.0,1988.0,4.868254322668016,469.8425177708663,915.5301189382557,7.251623413976757,381.3165337702311,47.859391884888545,0.0,1.0,664.2834625385829,0.0,173.0,91.01747858036123,0.0,0.0,33.0,1.1027147792042793,13.40944877795276,12.47288144468141,0.0,1.0,7849.685015401577,0.0,0.0,2.0,0.0,0.0,110960.0,3
4,5.027993120783172,0.5077942187703361,0.039905078893045745,0.048921086769838,1588.0,17.479693751792773,777.8571811914243,3870.540981122063,136.63490706843578,1881.1387576725474,30282.993873769257,902.355650490071,12496.324556447693,13174.839527462367,255.55661752484343,8341.59020492445,11757.022785126228,320.16295076980566,6570.242739937408,4225.990860843925,30.54276818058044,2436.532712352409,109.84780373770545,1.1692226980322646,49.8897635905512,30535.183662579973,303.31397837067635,18315.224109414787,5858.864054072643,75.11180455552807,1898.1400419353197,100483.41901505635,3659.029313976076,44296.166508263384,3259.9674402483315,60.010234774665975,2382.2935727267877,3946.7608097562156,46.00363125154026,1214.8802314264617,5364.100839576323,94.01715999237862,2990.4885093698877,1482.1185978210053,12.746532428752491,331.1182490342575,2985.649884718786,9.053306983502234,1560.5466732368216,101.98736896302833,0.0,25.0,7800.792312549883,479.29511074360147,3381.9103998952196,928.5675115409434,2.4866446049048965,225.57873910925207,360.03655749804994,6.080617894027899,233.23753157527787,21431.271323636072,1532.201267168778,16251.687707620229,522.069039877152,6.07816266972456,194.73884412877086,10539.202807693233,490.5984103699798,6972.9474386714755,5437.191432915517,38.09455125270822,2549.9925561246564,150.2511153879001,0.0,38.0,19.472088988302072,0.0,1.0,34.29921246850395,0.0,33.0,178.92677488965512,0.0,57.0,0.0,0.0,0.0,1988.0,5.08531790333502,476.80314721358286,946.1626486728196,7.564529267470946,388.1456672127889,49.32423985611068,0.0,1.0,669.3543281732286,0.0,173.0,93.77184822545154,0.0,0.0,33.0,1.1283934740053492,13.51181097244095,12.59110180585176,0.0,1.0,7909.606269251972,0.0,0.0,2.0,0.0,0.0,110960.0,4
5,6.027993120783172,0.5128129558083473,0.03919799659871749,0.048921086769838,1588.0,18.175632502151327,795.4286174297091,4015.249177346476,142.96188848212293,1939.9665092070568,31338.792648523107,952.8267805880852,13015.98946773723,13837.40743295484,264.0679410298121,8589.108245909341,12261.027342151474,335.1955409237668,6796.49128792489,4414.989033012709,31.85132181669653,2497.0392548228906,113.81736448524653,1.2030672376387175,50.26771630866144,31191.02039509597,319.97677404481163,18997.868931297744,6166.636864887171,78.73416546663368,1955.7680503223837,105021.50281806762,3848.835176771291,46419.199809916056,3428.9609282979977,62.61228172959917,2450.152287272145,4107.712971707459,48.20435750184832,1248.2562777117541,5592.321007491587,98.62059199085436,3080.786211243865,1547.9423173852065,13.29583891450299,337.941898841109,3087.1798616625433,9.46396838020268,1589.456007884186,105.984842755634,0.0,25.0,7985.75077505986,504.15413289232174,3504.6924798742634,963.0810138491321,2.5839735258858756,228.09448693110247,371.8438689976599,6.29674147283348,237.08503789033347,22000.72558836329,1607.6415206025335,16968.625249144276,549.8828478525825,6.293795203669472,197.88661295452502,10894.64336923188,513.3180924439757,7240.13692640577,5626.02971949862,39.91346150324986,2617.9910673495874,155.5013384654801,0.0,38.0,19.966506785962487,0.0,1.0,34.55905496220474,0.0,33.0,181.51212986758614,0.0,57.0,0.0,0.0,0.0,1988.0,5.302381484002025,483.76377665629946,976.7951784073834,7.877435120965136,394.97480065534666,50.789087827332814,0.0,1.0,674.4251938078743,0.0,173.0,96.52621787054184,0.0,0.0,33.0,1.154072168806419,13.61417316692914,12.709322167022114,0.0,1.0,7969.527523102366,0.0,0.0,2.0,0.0,0.0,110960.0,5
6,7.027993120783172,0.5178316928463585,0.03849091430438924,0.048921086769838,1588.0,18.87157125250988,813.0000536679939,4159.957373570888,149.28886989581008,1998.7942607415664,32394.59142327696,1003.2979106860994,13535.654379026768,14499.975338447313,272.5792645347808,8836.62628689423,12765.03189917672,350.22813107772794,7022.739835912372,4603.987205181495,33.159875452812614,2557.5457972933727,117.78692523278761,1.2369117772451705,50.64566902677168,31846.857127611966,336.63956971894686,19680.513753180705,6474.4096757017,82.3565263777393,2013.3960587094475,109559.5866210789,4038.641039566506,48542.233111568734,3597.954416347664,65.21432868453236,2518.0110018175023,4268.665133658702,50.40508375215637,1281.6323239970463,5820.541175406852,103.22402398933008,3171.0839131178427,1613.7660369494074,13.845145400253488,344.7655486479605,3188.7098386063008,9.874629776903127,1618.3653425315501,109.98231654823967,0.0,25.0,8170.709237569837,529.0131550410421,3627.4745598533073,997.5945161573208,2.681302446866855,230.6102347529529,383.65118049726993,6.512865051639059,240.93254420538904,22570.179853090503,1683.081774036289,17685.562790668322,577.6966558280128,6.509427737614384,201.0343817802792,11250.083930770528,536.0377745179717,7507.326414140065,5814.868006081723,41.73237175379151,2685.989578574519,160.75156154306015,0.0,38.0,20.4609245836229,0.0,1.0,34.81889745590553,0.0,33.0,184.09748484551716,0.0,57.0,0.0,0.0,0.0,1988.0,5.5194450646690285,490.72440609901605,1007.4277081419474,8.190340974459325,401.8039340979044,52.25393579855495,0.0,1.0,679.49605944252,0.0,173.0,99.28058751563215,0.0,0.0,33.0,1.179750863607489,13.71653536141733,12.827542528192465,0.0,1.0,8029.44877695276,0.0,0.0,2.0,0.0,0.0,110960.0,6
7,8.027993120783172,0.5228504298843698,0.03778383201006098,0.048921086769838,1588.0,19.56751000286844,830.5714899062788,4304.665569795301,155.61585130949726,2057.622012276076,33450.390198030815,1053.7690407841135,14055.319290316307,15162.543243939786,281.0905880397495,9084.144327879121,13269.036456201966,365.2607212316891,7248.988383899854,4792.98537735028,34.4684290889287,2618.0523397638544,121.7564859803287,1.2707563168516234,51.02362174488192,32502.693860127958,353.30236539308214,20363.15857506366,6782.182486516228,85.97888728884492,2071.0240670965113,114097.67042409016,4228.446902361721,50665.26641322141,3766.9479043973306,67.81637563946556,2585.86971636286,4429.617295609945,52.60581000246442,1315.0083702823388,6048.761343322116,107.8274559878058,3261.38161499182,1679.5897565136086,14.394451886003985,351.58919845481194,3290.2398155500578,10.285291173603573,1647.2746771789145,113.97979034084534,0.0,25.0,8355.667700079814,553.8721771897624,3750.256639832351,1032.1080184655095,2.7786313678478347,233.1259825748033,395.45849199687996,6.728988630444639,244.7800505204446,23139.634117817717,1758.5220274700446,18402.50033219237,605.5104638034433,6.725060271559297,204.18215060603336,11605.524492309174,558.7574565919676,7774.51590187436,6003.706292664827,43.55128200433315,2753.98808979945,166.00178462064017,0.0,38.0,20.955342381283316,0.0,1.0,35.07873994960632,0.0,33.0,186.68283982344818,0.0,57.0,0.0,0.0,0.0,1988.0,5.736508645336032,497.6850355417326,1038.0602378765113,8.503246827953514,408.6330675404622,53.71878376977709,0.0,1.0,684.5669250771657,0.0,173.0,102.03495716072246,0.0,0.0,33.0,1.2054295584085586,13.81889755590552,12.945762889362818,0.0,1.0,8089.370030803155,0.0,0.0,2.0,0.0,0.0,110960.0,7
8,9.027993120783172,0.527869166922381,0.03707674971573273,0.048921086769838,1588.0,20.263448753226992,848.1429261445636,4449.373766019713,161.9428327231844,2116.4497638105854,34506.188972784665,1104.2401708821276,14574.984201605846,15825.11114943226,289.6019115447182,9331.66236886401,13773.041013227212,380.2933113856502,7475.236931887335,4981.983549519065,35.77698272504479,2678.558882234336,125.7260467278698,1.3046008564580762,51.40157446299216,33158.530592643954,369.9651610672174,21045.80339694662,7089.955297330756,89.60124819995053,2128.6520754835756,118635.75422710142,4418.252765156936,52788.29971487409,3935.9413924469964,70.41842259439875,2653.7284309082174,4590.569457561189,54.806536252772474,1348.384416567631,6276.981511237381,112.43088798628153,3351.6793168657973,1745.4134760778097,14.943758371754484,358.41284826166344,3391.7697924938147,10.69595257030402,1676.184011826279,117.977264133451,0.0,25.0,8540.62616258979,578.7311993384826,3873.038719811395,1066.6215207736982,2.875960288828814,235.6417303966537,407.2658034964899,6.945112209250219,248.62755683550017,23709.088382544935,1833.9622809038,19119.437873716415,633.3242717788737,6.9406928055042085,207.32991943178754,11960.96505384782,581.4771386659636,8041.7053896086545,6192.54457924793,45.370192254874794,2821.9866010243813,171.25200769822018,0.0,38.0,21.44976017894373,0.0,1.0,35.33858244330711,0.0,33.0,189.2681948013792,0.0,57.0,0.0,0.0,0.0,1988.0,5.953572226003036,504.6456649844492,1068.6927676110754,8.816152681447704,415.46220098302,55.183631740999225,0.0,1.0,689.6377907118115,0.0,173.0,104.78932680581276,0.0,0.0,33.0,1.2311082532096285,13.92125975039371,13.06398325053317,0.0,1.0,8149.291284653549,0.0,0.0,2.0,0.0,0.0,110960.0,8
9,10.027993120783172,0.5328879039603922,0.036369667421404475,0.048921086769838,1588.0,20.959387503585546,865.7143623828484,4594.081962244126,168.26981413687156,2175.277515345095,35561.987747538515,1154.711300980142,15094.649112895384,16487.679054924734,298.11323504968686,9579.180409848901,14277.045570252458,395.3259015396113,7701.4854798748165,5170.981721687849,37.08553636116088,2739.065424704818,129.6956074754109,1.3384453960645293,51.7795271811024,33814.36732515995,386.6279567413527,21728.448218829577,7397.728108145285,93.22360911105615,2186.2800838706394,123173.8380301127,4608.058627952152,54911.33301652677,4104.934880496663,73.02046954933195,2721.587145453575,4751.521619512431,57.007262503080526,1381.7604628529234,6505.201679152646,117.03431998475726,3441.977018739775,1811.2371956420106,15.493064857504983,365.23649806851495,3493.299769437572,11.106613967004467,1705.0933464736431,121.97473792605668,0.0,25.0,8725.584625099766,603.5902214872029,3995.8207997904387,1101.1350230818869,2.973289209809793,238.15747821850414,419.0731149960999,7.161235788055799,252.47506315055574,24278.54264727215,1909.4025343375558,19836.375415240458,661.138079754304,7.15632533944912,210.47768825754173,12316.405615386468,604.1968207399595,8308.894877342951,6381.382865831033,47.18910250541644,2889.9851122493124,176.5022307758002,0.0,38.0,21.944177976604145,0.0,1.0,35.5984249370079,0.0,33.0,191.85354977931024,0.0,57.0,0.0,0.0,0.0,1988.0,6.17063580667004,511.6062944271658,1099.3252973456392,9.129058534941892,422.29133442557776,56.64847971222136,0.0,1.0,694.7086563464572,0.0,173.0,107.54369645090307,0.0,0.0,33.0,1.2567869480106983,14.0236219448819,13.182203611703523,0.0,1.0,8209.212538503944,0.0,0.0,2.0,0.0,0.0,110960.0,9
